HG01879	HG01879	0.44226845101286044	0.91042529874305	-0.19132038913815058
HG01912	HG01912	-0.19187704502856046	1.2460677295372178	-1.3161373430159211
HG01956	HG01956	-1.7701318048632018	-0.64115552964228	-1.7943445696228901
HG02012	HG02012	0.08373953964807154	0.3540920527146676	-0.1911494716943491
HG02054	HG02054	0.7711333547638793	1.4758081663627334	-0.2384373185193663
HG02107	HG02107	0.1070764935813861	0.3296639783906326	-0.13945946672535625
HG02144	HG02144	-1.4286695680982773	-1.6643900548999162	-0.47036671540069275
HG02255	HG02255	-0.06325770394316915	0.1837420918524446	-0.24031398486099
HG02282	HG02282	0.1898293039717608	-0.40455973671102535	0.595970249628546
HG02322	HG02322	-1.0492323824670489	-1.4696818429671685	-0.1345697147730197
HG02334	HG02334	0.06881206074534751	1.2088861136657836	-0.9396774506018297
HG02429	HG02429	-0.635640322602223	-0.6720953788793889	-0.2676094590015728
HG02476	HG02476	0.09357753449737875	-0.662897474921133	0.6889334882631963
HG02485	HG02485	0.15753379142364787	0.27310524397710323	-0.024508826585431114
HG02505	HG02505	-0.15181279370022818	-0.006984982823177453	-0.19481593555811338
HG02508	HG02508	-0.9537817465500015	-1.0373349697367529	-0.376950413386731
HG02536	HG02536	-0.7890827706274781	0.18029580111086632	-1.1972737451056732
HG02568	HG02568	-0.32554609858805683	-0.3467467883323921	-0.13490030653979113
HG02571	HG02571	-0.21397532724013413	-0.282969634515329	-0.04172441352829582
HG02577	HG02577	0.04385562152760188	-0.01372605192818062	0.06970137612240493
HG02580	HG02580	0.021238186935621	-0.539566846008881	0.4881151421921591
HG02585	HG02585	-0.6964823359565101	-0.43347359558692566	-0.551518436095904
HG02610	HG02610	-0.6943007657752892	-0.67064818453323	-0.34642129975730795
HG02611	HG02611	1.6356786475842418	0.737296846811787	1.5345624518220182
HG02666	HG02666	1.6326293376052843	1.288063545293121	1.0609531071588596
HG02676	HG02676	-1.4194724757118948	-0.4502308227512454	-1.493380292992621
HG02808	HG02808	-1.701764788596728	-2.0351121035274278	-0.5154601414406398
HG02817	HG02817	2.6053990688620816	1.966855210179739	1.768704427549132
HG02819	HG02819	-2.0424745885672433	-1.7960414670358205	-1.1698747831685716
HG02836	HG02836	-1.0458120447107981	-1.5700783142219226	-0.0444495949092123
HG02837	HG02837	1.5071540363683231	1.4304121312042442	0.7736484069408829
HG02861	HG02861	1.9525597310444458	0.6425353855161964	2.0344276402235106
HG02879	HG02879	0.3514648031260793	0.4988844829648937	0.03946693615303403
HG02885	HG02885	0.5800270426434772	1.2784894240687112	-0.32294249410408193
HG02895	HG02895	-0.11636559329061522	1.1060891540854831	-1.0969300870772158
HG02973	HG02973	-0.21162111280866105	0.004705317797433511	-0.28387897498219095
HG02981	HG02981	-0.12321235865955202	0.28508249564743465	-0.40600508545578745
HG02983	HG02983	0.9473138897024154	1.267907060478396	0.1718139018409081
HG03066	HG03066	1.0125609999763818	1.2902507601829167	0.23905274622927297
HG03069	HG03069	-0.46090220886111083	-1.088052429265701	0.3181200126790061
HG03073	HG03073	0.31321513247690586	0.8912642010323454	-0.34565589512543526
HG03074	HG03074	0.8976362648941794	-1.0125656147013216	2.050417517749031
HG03081	HG03081	0.5683123418409146	0.3231035098476594	0.4761147385956853
HG03082	HG03082	0.8800956797100008	0.1724798027141829	1.0168656356186903
HG03084	HG03084	-0.1487262876637448	-0.2431838769938568	0.010646106523899742
HG03085	HG03085	2.1397539519468842	-1.3339794081141823	3.9671418263537546
HG03100	HG03100	2.1924711076103858	1.5407730026928828	1.5858826506131245
HG03105	HG03105	0.9037741612953082	1.1099694949197976	0.24888850067623206
HG03109	HG03109	-1.1346978402837098	-0.9190709396689228	-0.7170409470365603
HG03114	HG03114	-0.6437807358047436	0.45335014386050637	-1.2379155772324617
HG03124	HG03124	0.11494569922121468	-0.20667024309604184	0.3282192069472023
HG03195	HG03195	1.3173446758727054	1.2555334936065823	0.6717262930389992
HG03241	HG03241	-1.6558791646346982	-1.0337320219625195	-1.3085406330725913
HG03246	HG03246	-0.8106117703102366	-0.09581234424401852	-0.9903394004407793
HG03279	HG03279	-1.0119701091348876	0.12320912974928316	-1.4433691551330443
HG03343	HG03343	1.018151338028724	1.2671060560524943	0.2661788042330919
HG03388	HG03388	-0.9472821146616162	-0.007300416025587815	-1.2465490113358029
HG03455	HG03455	-0.6083863746328857	-0.06920999690318669	-0.7455787041373912
HG03469	HG03469	0.2650833604370019	-0.9211277590794279	1.1359124570905454
HG03484	HG03484	0.7562784796027713	1.578950329924895	-0.34602046766377953
HG03559	HG03559	0.5955573543338432	0.6860794797073912	0.20267737836936095
HG03563	HG03563	0.1115085392166866	0.3517424651021031	-0.15242195664103703
HG03578	HG03578	-0.09432590119168055	-0.4628749754501154	0.2698960217891966
NA18517	NA18517	1.6279078717492574	0.6370686254482237	1.609738963011178
NA18522	NA18522	-0.18346526501816746	-1.5820204089630991	1.1061790134144058
NA18853	NA18853	0.0008343999705202125	0.26685090806827527	-0.226410190019922
NA18867	NA18867	0.4281679183933564	0.29736765414539795	0.31271688707461626
NA18874	NA18874	0.7525537694340272	0.11901033543395702	0.8937798332410499
NA18878	NA18878	1.2487408046103958	0.7648558632401216	0.9993436886436764
NA18908	NA18908	0.7079277669557538	-1.744158161016974	2.42327596517657
NA18923	NA18923	-0.7627617462952071	-0.441817699112192	-0.6320583662959405
NA18933	NA18933	0.08804980179102981	-0.7234411308687388	0.7332418527534088
NA19028	NA19028	-0.20053651802111963	-0.8320888810637525	0.44422036684920757
NA19030	NA19030	-1.084065086589085	-1.5487187147712558	-0.11324986804465632
NA19095	NA19095	-1.0059798275391467	-2.3369572453875613	0.6620593899835171
NA19107	NA19107	-0.13897247945121657	0.9003899179459939	-0.9514509760566338
NA19118	NA19118	-1.3082994384980524	-0.5526014770711345	-1.2590749001702002
NA19144	NA19144	-0.29512754442170797	0.22403923719671248	-0.5813168829978396
NA19160	NA19160	0.8749727639526498	1.3636728148863404	-0.005505335769896401
NA19185	NA19185	1.4651217758958144	1.3715426469188041	0.7682524390754003
NA19256	NA19256	-0.5158605650339395	-0.25139603201257993	-0.46788455056148387
NA19314	NA19314	0.05131588684090815	-0.8135795391545764	0.761512391179219
NA19318	NA19318	-1.489707558673273	0.20203466386193117	-2.142378872561814
NA19320	NA19320	0.8219872931719773	2.233968142346729	-0.8175808958230765
NA19350	NA19350	-1.2525513517014601	-1.3921107680350449	-0.4695935835453297
NA19394	NA19394	0.6955409775425516	1.082940399716543	-0.003453609002032444
